Provincia,Fecha,Banda ancha fija,Dial up,Total,latitud,longitud
Misiones,2022-08-09,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-10,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-11,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-12,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-13,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-14,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-15,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-16,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-17,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-18,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-19,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-20,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-21,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-22,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-23,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-24,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-25,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-26,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-27,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-28,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-29,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-30,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-08-31,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-01,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-02,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-03,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-04,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-05,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-06,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-07,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-08,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-09,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-10,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-11,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-12,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-13,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-14,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-15,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-16,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-17,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-18,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-19,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-20,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-21,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-22,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-23,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-24,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-25,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-26,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-27,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-28,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-29,182,0,182,-26.8753965086829,-54.6516966230371
Misiones,2022-09-30,182,0,182,-26.8753965086829,-54.6516966230371
Neuquén,2022-07-01,163,468,631,,
Neuquén,2022-07-02,163,468,631,,
Neuquén,2022-07-03,163,468,631,,
Neuquén,2022-07-04,163,468,631,,
Neuquén,2022-07-05,163,468,631,,
Neuquén,2022-07-06,163,468,631,,
Neuquén,2022-07-07,163,468,631,,
Neuquén,2022-07-08,163,468,631,,
Neuquén,2022-07-09,163,468,631,,
Neuquén,2022-07-10,163,468,631,,
Neuquén,2022-07-11,163,468,631,,
Neuquén,2022-07-12,163,468,631,,
Neuquén,2022-07-13,163,468,631,,
Neuquén,2022-07-14,163,468,631,,
Neuquén,2022-07-15,163,468,631,,
Neuquén,2022-07-16,163,468,631,,
Neuquén,2022-07-17,163,468,631,,
Neuquén,2022-07-18,163,468,631,,
Neuquén,2022-07-19,163,468,631,,
Neuquén,2022-07-20,163,468,631,,
Neuquén,2022-07-21,163,468,631,,
Neuquén,2022-07-22,163,468,631,,
Neuquén,2022-07-23,163,468,631,,
Neuquén,2022-07-24,163,468,631,,
Neuquén,2022-07-25,163,468,631,,
Neuquén,2022-07-26,163,468,631,,
Neuquén,2022-07-27,163,468,631,,
Neuquén,2022-07-28,163,468,631,,
Neuquén,2022-07-29,163,468,631,,
Neuquén,2022-07-30,163,468,631,,
Neuquén,2022-07-31,163,468,631,,
Neuquén,2022-08-01,163,468,631,,
Neuquén,2022-08-02,163,468,631,,
Neuquén,2022-08-03,163,468,631,,
Neuquén,2022-08-04,163,468,631,,
Neuquén,2022-08-05,163,468,631,,
Neuquén,2022-08-06,163,468,631,,
Neuquén,2022-08-07,163,468,631,,
Neuquén,2022-08-08,163,468,631,,
Neuquén,2022-08-09,163,468,631,,
Neuquén,2022-08-10,163,468,631,,
Neuquén,2022-08-11,163,468,631,,
Neuquén,2022-08-12,163,468,631,,
Neuquén,2022-08-13,163,468,631,,
Neuquén,2022-08-14,163,468,631,,
Neuquén,2022-08-15,163,468,631,,
Neuquén,2022-08-16,163,468,631,,
Neuquén,2022-08-17,163,468,631,,
Neuquén,2022-08-18,163,468,631,,
Neuquén,2022-08-19,163,468,631,,
Neuquén,2022-08-20,163,468,631,,
Neuquén,2022-08-21,163,468,631,,
Neuquén,2022-08-22,163,468,631,,
Neuquén,2022-08-23,163,468,631,,
Neuquén,2022-08-24,163,468,631,,
Neuquén,2022-08-25,163,468,631,,
Neuquén,2022-08-26,163,468,631,,
Neuquén,2022-08-27,163,468,631,,
Neuquén,2022-08-28,163,468,631,,
Neuquén,2022-08-29,163,468,631,,
Neuquén,2022-08-30,163,468,631,,
Neuquén,2022-08-31,163,468,631,,
Neuquén,2022-09-01,163,468,631,,
Neuquén,2022-09-02,163,468,631,,
Neuquén,2022-09-03,163,468,631,,
Neuquén,2022-09-04,163,468,631,,
Neuquén,2022-09-05,163,468,631,,
Neuquén,2022-09-06,163,468,631,,
Neuquén,2022-09-07,163,468,631,,
Neuquén,2022-09-08,163,468,631,,
Neuquén,2022-09-09,163,468,631,,
Neuquén,2022-09-10,163,468,631,,
Neuquén,2022-09-11,163,468,631,,
Neuquén,2022-09-12,163,468,631,,
Neuquén,2022-09-13,163,468,631,,
Neuquén,2022-09-14,163,468,631,,
Neuquén,2022-09-15,163,468,631,,
Neuquén,2022-09-16,163,468,631,,
Neuquén,2022-09-17,163,468,631,,
Neuquén,2022-09-18,163,468,631,,
Neuquén,2022-09-19,163,468,631,,
Neuquén,2022-09-20,163,468,631,,
Neuquén,2022-09-21,163,468,631,,
Neuquén,2022-09-22,163,468,631,,
Neuquén,2022-09-23,163,468,631,,
Neuquén,2022-09-24,163,468,631,,
Neuquén,2022-09-25,163,468,631,,
Neuquén,2022-09-26,163,468,631,,
Neuquén,2022-09-27,163,468,631,,
Neuquén,2022-09-28,163,468,631,,
Neuquén,2022-09-29,163,468,631,,
Neuquén,2022-09-30,163,468,631,,
Río Negro,2022-07-01,160,548,708,,
Río Negro,2022-07-02,160,548,708,,
Río Negro,2022-07-03,160,548,708,,
Río Negro,2022-07-04,160,548,708,,
Río Negro,2022-07-05,160,548,708,,
Río Negro,2022-07-06,160,548,708,,
Río Negro,2022-07-07,160,548,708,,
Río Negro,2022-07-08,160,548,708,,
Río Negro,2022-07-09,160,548,708,,
Río Negro,2022-07-10,160,548,708,,
Río Negro,2022-07-11,160,548,708,,
Río Negro,2022-07-12,160,548,708,,
Río Negro,2022-07-13,160,548,708,,
Río Negro,2022-07-14,160,548,708,,
Río Negro,2022-07-15,160,548,708,,
Río Negro,2022-07-16,160,548,708,,
Río Negro,2022-07-17,160,548,708,,
Río Negro,2022-07-18,160,548,708,,
Río Negro,2022-07-19,160,548,708,,
Río Negro,2022-07-20,160,548,708,,
Río Negro,2022-07-21,160,548,708,,
Río Negro,2022-07-22,160,548,708,,
Río Negro,2022-07-23,160,548,708,,
Río Negro,2022-07-24,160,548,708,,
Río Negro,2022-07-25,160,548,708,,
Río Negro,2022-07-26,160,548,708,,
Río Negro,2022-07-27,160,548,708,,
Río Negro,2022-07-28,160,548,708,,
Río Negro,2022-07-29,160,548,708,,
Río Negro,2022-07-30,160,548,708,,
Río Negro,2022-07-31,160,548,708,,
Río Negro,2022-08-01,160,548,708,,
Río Negro,2022-08-02,160,548,708,,
Río Negro,2022-08-03,160,548,708,,
Río Negro,2022-08-04,160,548,708,,
Río Negro,2022-08-05,160,548,708,,
Río Negro,2022-08-06,160,548,708,,
Río Negro,2022-08-07,160,548,708,,
Río Negro,2022-08-08,160,548,708,,
Río Negro,2022-08-09,160,548,708,,
Río Negro,2022-08-10,160,548,708,,
Río Negro,2022-08-11,160,548,708,,
Río Negro,2022-08-12,160,548,708,,
Río Negro,2022-08-13,160,548,708,,
Río Negro,2022-08-14,160,548,708,,
Río Negro,2022-08-15,160,548,708,,
Río Negro,2022-08-16,160,548,708,,
Río Negro,2022-08-17,160,548,708,,
Río Negro,2022-08-18,160,548,708,,
Río Negro,2022-08-19,160,548,708,,
Río Negro,2022-08-20,160,548,708,,
Río Negro,2022-08-21,160,548,708,,
Río Negro,2022-08-22,160,548,708,,
Río Negro,2022-08-23,160,548,708,,
Río Negro,2022-08-24,160,548,708,,
Río Negro,2022-08-25,160,548,708,,
Río Negro,2022-08-26,160,548,708,,
Río Negro,2022-08-27,160,548,708,,
Río Negro,2022-08-28,160,548,708,,
Río Negro,2022-08-29,160,548,708,,
Río Negro,2022-08-30,160,548,708,,
Río Negro,2022-08-31,160,548,708,,
Río Negro,2022-09-01,160,548,708,,
Río Negro,2022-09-02,160,548,708,,
Río Negro,2022-09-03,160,548,708,,
Río Negro,2022-09-04,160,548,708,,
Río Negro,2022-09-05,160,548,708,,
Río Negro,2022-09-06,160,548,708,,
Río Negro,2022-09-07,160,548,708,,
Río Negro,2022-09-08,160,548,708,,
Río Negro,2022-09-09,160,548,708,,
Río Negro,2022-09-10,160,548,708,,
Río Negro,2022-09-11,160,548,708,,
Río Negro,2022-09-12,160,548,708,,
Río Negro,2022-09-13,160,548,708,,
Río Negro,2022-09-14,160,548,708,,
Río Negro,2022-09-15,160,548,708,,
Río Negro,2022-09-16,160,548,708,,
Río Negro,2022-09-17,160,548,708,,
Río Negro,2022-09-18,160,548,708,,
Río Negro,2022-09-19,160,548,708,,
Río Negro,2022-09-20,160,548,708,,
Río Negro,2022-09-21,160,548,708,,
Río Negro,2022-09-22,160,548,708,,
Río Negro,2022-09-23,160,548,708,,
Río Negro,2022-09-24,160,548,708,,
Río Negro,2022-09-25,160,548,708,,
Río Negro,2022-09-26,160,548,708,,
Río Negro,2022-09-27,160,548,708,,
Río Negro,2022-09-28,160,548,708,,
Río Negro,2022-09-29,160,548,708,,
Río Negro,2022-09-30,160,548,708,,
Salta,2022-07-01,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-02,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-03,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-04,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-05,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-06,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-07,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-08,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-09,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-10,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-11,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-12,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-13,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-14,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-15,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-16,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-17,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-18,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-19,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-20,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-21,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-22,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-23,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-24,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-25,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-26,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-27,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-28,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-29,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-30,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-07-31,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-01,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-02,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-03,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-04,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-05,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-06,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-07,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-08,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-09,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-10,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-11,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-12,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-13,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-14,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-15,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-16,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-17,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-18,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-19,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-20,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-21,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-22,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-23,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-24,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-25,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-26,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-27,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-28,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-29,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-30,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-08-31,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-01,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-02,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-03,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-04,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-05,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-06,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-07,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-08,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-09,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-10,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-11,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-12,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-13,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-14,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-15,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-16,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-17,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-18,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-19,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-20,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-21,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-22,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-23,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-24,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-25,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-26,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-27,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-28,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-29,205,5,210,-24.2991344492002,-64.8144629600627
Salta,2022-09-30,205,5,210,-24.2991344492002,-64.8144629600627
San Juan,2022-07-01,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-02,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-03,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-04,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-05,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-06,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-07,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-08,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-09,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-10,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-11,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-12,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-13,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-14,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-15,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-16,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-17,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-18,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-19,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-20,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-21,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-22,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-23,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-24,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-25,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-26,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-27,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-28,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-29,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-30,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-07-31,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-01,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-02,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-03,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-04,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-05,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-06,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-07,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-08,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-09,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-10,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-11,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-12,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-13,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-14,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-15,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-16,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-17,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-18,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-19,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-20,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-21,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-22,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-23,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-24,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-25,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-26,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-27,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-28,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-29,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-30,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-08-31,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-01,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-02,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-03,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-04,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-05,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-06,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-07,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-08,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-09,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-10,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-11,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-12,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-13,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-14,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-15,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-16,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-17,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-18,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-19,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-20,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-21,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-22,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-23,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-24,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-25,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-26,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-27,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-28,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-29,103,281,384,-30.8653679979618,-68.8894908486844
San Juan,2022-09-30,103,281,384,-30.8653679979618,-68.8894908486844
San Luis,2022-07-01,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-02,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-03,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-04,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-05,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-06,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-07,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-08,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-09,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-10,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-11,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-12,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-13,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-14,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-15,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-16,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-17,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-18,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-19,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-20,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-21,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-22,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-23,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-24,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-25,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-26,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-27,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-28,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-29,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-30,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-07-31,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-08-01,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-08-02,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-08-03,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-08-04,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-08-05,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-08-06,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-08-07,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-08-08,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-08-09,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-08-10,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-08-11,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-08-12,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-08-13,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-08-14,122,182,304,-33.7577257449137,-66.0281298195836
San Luis,2022-08-15,122,182,304,-33.7577257449137,-66.0281298195836
